SP500,AAPL,AMZN,FB,GOOG,MSFT
2392.5,153.915,969.14,148.09,940.0,68.23
2392.23,153.953,969.035,148.11,939.72,68.22
2392.6599,153.95,968.85,148.105,939.6,68.21
2392.3899,154.015,969.27,148.13,939.6,68.2102
2392.71,153.97,969.1837,148.1014,939.65,68.19
2392.6699,154.005,969.253,148.13,939.84,68.21
2392.8601,153.98,969.4543,148.1129,939.9298,68.207
2393.01,154.005,969.43,148.0834,939.76,68.205
2393.1799,154.0,969.315,148.08,939.61,68.23
2393.1299,154.0244,969.42,148.06,939.61,68.23
2393.3999,154.07,969.3042,148.09,939.4,68.23
2393.3101,154.0899,969.46,148.105,939.43,68.21
2393.27,154.08,969.22,148.0842,939.62,68.21
2392.9099,154.0925,968.93,148.09,939.635,68.22
2392.76,154.1,968.94,148.09,939.63,68.215
2392.9199,154.0275,968.685,148.06,939.3707,68.2
2392.8899,154.01,968.89,148.06,939.38,68.22
2392.8999,154.0369,968.83,148.08,939.455,68.22
2392.8101,154.034,968.91,148.115,939.44,68.22
2392.8401,154.0,968.65,148.11,939.38,68.23
2392.8101,154.005,968.72,148.125,939.36,68.24
2393.0801,154.02,968.56,148.1,939.23,68.24
2393.28,154.0969,968.573,148.1205,939.37,68.25
2393.1499,154.0958,968.8689,148.101,939.41,68.25
2393.0901,154.1,968.919,148.115,939.2746,68.25
2393.0901,154.04,968.74,148.12,939.34,68.25
2393.22,154.0,968.74,148.1173,939.32,68.24
2393.49,154.1,968.82,148.12,939.29,68.25
2393.5,154.0747,968.97,148.105,939.6153,68.265
2393.79,154.08,968.81,148.12,939.57,68.28
2393.05,154.06,968.73,148.1242,939.76,68.28
2392.6499,153.99,968.51,148.09,939.76,68.25
2392.28,153.895,967.73,148.04,939.33,68.247
2392.4199,153.8,967.765,148.05,939.563,68.23
2392.3701,153.83,968.0,148.07,939.563,68.23
2392.47,153.7998,967.88,148.0653,939.71,68.221
2392.3899,153.79,967.8675,148.05,939.64,68.2201
2392.3999,153.787,968.0,148.04,939.64,68.23
2392.3,153.78,967.8,148.035,939.37,68.24
2392.1799,153.71,967.6503,148.02,939.37,68.23
2392.3701,153.72,967.8,148.03,939.37,68.235
2392.22,153.7604,967.85,148.0353,939.19,68.2326
2391.97,153.7,967.7658,148.035,939.21,68.21
2392.27,153.68,968.05,148.03,939.2,68.21
2391.8899,153.76,968.0345,148.055,939.2,68.225
2392.1001,153.74,968.2265,148.08,939.24,68.225
2392.1001,153.77,968.47,148.09,939.24,68.23
2392.3401,153.7901,968.64,148.06,939.44,68.2242
2392.4299,153.75,968.8,148.06,939.48,68.225
2392.76,153.815,968.921,148.065,939.29,68.23
2392.52,153.8764,969.23,148.08,939.43,68.225
2392.3,153.845,968.73,148.07,939.42,68.205
2392.3999,153.8199,968.78,148.06,939.22,68.21
2392.3,153.79,968.92,148.06,939.09,68.2175
2392.1699,153.77,969.0,148.075,939.09,68.21
2392.1499,153.755,969.0,148.075,939.29,68.21
2392.04,153.82,968.83,148.06,939.29,68.225
2391.5601,153.84,968.61,148.02,939.27,68.211
2391.6201,153.74,968.5953,147.975,939.0,68.1953
2391.6799,153.69,968.27,147.9447,938.77,68.195
2391.75,153.6901,968.28,148.015,938.9919,68.21
2391.8799,153.74,968.345,148.0001,939.12,68.205
2391.9099,153.72,968.26,148.04,939.029,68.205
2391.99,153.68,968.39,148.05,939.3,68.215
2391.98,153.7074,968.5397,148.0011,939.33,68.19
2392.1599,153.6401,968.31,147.985,939.05,68.2099
2392.26,153.665,968.46,148.06,939.4266,68.226
2392.24,153.66,968.48,148.06,939.4266,68.24
2392.47,153.6361,968.18,148.04,939.2,68.22
2392.5701,153.5999,968.2,148.0401,939.153,68.22
2392.4399,153.605,968.31,148.0558,939.2284,68.22
2392.6599,153.6,968.545,148.06,939.5,68.22
2392.7,153.66,968.7,148.1,939.6576,68.24
2392.72,153.59,968.7,148.0699,939.61,68.245
2392.71,153.599,968.75,148.06,939.61,68.245
2392.6899,153.641,968.5038,148.0765,939.61,68.215
2392.72,153.63,968.49,148.095,939.63,68.225
2393.0,153.63,968.4517,148.0838,939.7,68.24
2392.74,153.6599,968.42,148.085,939.76,68.25
2392.6899,153.64,968.5989999999999,148.08,939.7206,68.2541
2392.4199,153.641,968.44,148.07,939.76,68.22
2392.21,153.61,968.51,148.08,939.8,68.21
2392.73,153.60399999999998,968.46,148.07,939.7448,68.215
2392.75,153.68,968.485,148.115,939.71,68.22
2392.9199,153.6815,968.43,148.09,939.65,68.215
2392.98,153.721,968.7,148.12,939.76,68.23
2393.04,153.79,968.73,148.17,939.845,68.23
2393.48,153.7658,968.88,148.14,939.91,68.23
2393.3,153.835,968.9995,148.17,940.0,68.27
2393.4099,153.8001,969.04,148.16,940.0,68.265
2393.1899,153.8782,969.14,148.18,940.04,68.25
2393.1299,153.825,968.87,148.19,939.99,68.25
2393.0701,153.8307,968.97,148.19,940.05,68.26
2393.48,153.82,968.91,148.1825,940.11,68.27
2393.54,153.8499,969.04,148.18,940.16,68.27
2393.4199,153.8837,969.01,148.22,940.25,68.275
2393.3701,153.88,968.95,148.2,940.1655,68.275
2393.47,153.8553,968.98,148.1762,939.97,68.2761
2393.49,153.88,968.85,148.1601,939.97,68.285
2393.3101,153.78,968.81,148.2,940.2,68.33
2393.0901,153.8007,968.72,148.2,940.22,68.32600000000001
2393.24,153.81,968.56,148.19,940.22,68.34
2393.2,153.87,968.46,148.22,940.29,68.355
2392.97,153.845,968.4398,148.22,940.24,68.35
2392.8501,153.8,968.2603,148.18,940.08,68.305
2393.1001,153.84,968.33,148.19,939.9867,68.3
2393.3999,153.84,968.4,148.22,940.08,68.305
2393.28,153.8657,968.4,148.22,940.03,68.305
2393.53,153.83,968.51,148.2,940.21,68.3
2393.6899,153.8499,968.5448,148.2099,939.99,68.2947
2393.73,153.87,968.67,148.18,939.89,68.3066
2393.74,153.88,968.7,148.18,940.05,68.32
2393.73,153.87,968.79,148.17,940.095,68.31
2393.3799,153.88,968.91,148.17,940.11,68.32
2392.52,153.83,969.075,148.1644,940.15,68.3
2392.6899,153.793,968.84,148.19,940.11,68.26
2392.8501,153.85,968.94,148.19,940.07,68.255
2392.9199,153.85,969.01,148.26,940.28,68.26
2393.01,153.8653,968.84,148.275,940.2847,68.26
2392.9199,153.86,968.91,148.2858,940.47,68.265
2392.5601,153.85,968.62,148.25,940.42,68.255
2392.75,153.81,968.5,148.22,940.36,68.225
2392.97,153.841,968.49,148.22,940.55,68.235
2393.6299,153.87,968.75,148.28,940.65,68.26
2393.4199,153.92,969.01,148.33,940.79,68.2769
2393.1699,153.9,968.92,148.31,940.5,68.26
2393.3701,153.8887,968.93,148.26,940.51,68.265
2393.4199,153.91,968.9,148.3,940.3,68.285
2393.3,153.8861,968.7639999999999,148.27,940.09,68.275
2393.6399,153.85,968.9,148.2599,940.16,68.265
2393.6599,153.88,969.1030000000001,148.3199,940.61,68.285
2393.5901,153.89,969.1,148.36,941.08,68.3
2393.6299,153.84,968.9,148.35,941.35,68.305
2393.72,153.87,969.09,148.37,941.78,68.325
2393.8301,153.83,969.28,148.32,941.6,68.31
2393.5801,153.805,969.41,148.35,941.69,68.34
2393.1299,153.79,969.37,148.33,941.51,68.325
2392.79,153.72,968.8,148.3,941.41,68.33
2393.1001,153.71,968.72,148.29,941.22,68.325
2393.1101,153.77,968.89,148.33,941.2776,68.345
2393.1001,153.75,969.01,148.31,941.08,68.33
2393.3501,153.75,969.25,148.345,940.88,68.315
2393.3601,153.755,969.0333,148.335,940.88,68.325
2393.03,153.74,969.0,148.3547,941.21,68.335
2392.96,153.76,968.945,148.35,941.21,68.31
2393.1001,153.7012,969.03,148.3542,941.01,68.325
2393.29,153.69,969.25,148.35,940.98,68.34
2393.54,153.75,969.278,148.38,940.88,68.345
2393.5901,153.77,969.28,148.355,940.93,68.355
2393.49,153.775,969.23,148.33,940.74,68.36
2393.47,153.82,969.03,148.37,940.64,68.365
2393.6001,153.7893,968.9557,148.36,940.525,68.33
2394.0601,153.8,969.0,148.355,940.76,68.33
2394.0801,153.825,969.35,148.38,941.17,68.355
2394.5901,153.7966,969.32,148.33,940.95,68.35
2394.8601,153.8539,969.605,148.4,941.26,68.395
2394.55,153.875,969.66,148.38,941.24,68.41
2394.8899,153.85,969.42,148.3625,940.98,68.39
2395.4199,153.8942,969.52,148.36,940.93,68.405
2395.1599,153.95,969.9,148.42,941.38,68.4499
2395.0,153.94,969.6174,148.4,941.13,68.43
2394.9199,153.9201,969.4701,148.447,941.02,68.45
2394.3101,153.94,969.28,148.38,940.97,68.44
2394.6499,153.91,969.09,148.35,940.9,68.375
2394.6201,153.93,969.13,148.37,940.93,68.39
2394.6499,153.94,968.888,148.3058,940.86,68.39
2394.5801,153.925,968.96,148.305,941.02,68.41
2395.22,153.92,969.23,148.34,941.17,68.425
2394.9099,153.95,969.65,148.32,941.565,68.435
2394.98,153.91,969.83,148.27,941.54,68.4058
2395.24,153.9521,969.82,148.264,941.665,68.425
2395.1001,153.99,970.6997,148.28,941.64,68.465
2395.02,153.99,970.5,148.27,941.558,68.45
2395.02,154.0,970.7,148.29,941.42,68.425
2394.6599,153.97,971.2,148.24,941.17,68.425
2394.03,153.94,970.89,148.23,941.1,68.42
2393.8899,153.9,970.72,148.215,940.84,68.41
2393.8899,153.99,970.67,148.24,941.86,68.45
2398.4099,154.9,974.93,148.55,947.57,68.6705
2396.8601,154.632,974.78,148.55,949.92,68.7
2397.02,154.0,974.24,148.45,946.8,68.68
2397.0901,154.18,974.39,148.5,946.87,68.65
2396.3799,154.2,974.03,148.5846,947.55,68.655
2396.1799,154.08,972.22,148.47,948.06,68.63
2396.74,154.13,972.44,148.46,946.485,68.628
2396.9299,154.3103,973.515,148.64,946.87,68.55
2396.76,154.39,973.0197,148.7797,948.555,68.55
2397.6001,154.26,972.7699,148.8,947.664,68.55
2397.55,154.24,973.2,148.748,949.0,68.575
2397.23,154.247,972.58,148.64,948.46,68.555
2396.73,154.22,972.02,148.6242,949.0,68.6
2395.8201,154.224,971.94,148.53,949.425,68.5558
2395.6599,154.0653,970.485,148.2199,947.75,68.48
2395.54,153.98,970.2699,148.15,947.3,68.49
2394.95,154.0,968.95,148.09,947.35,68.51
2394.6899,153.9749,967.6732,148.07,947.49,68.48
2395.0801,153.94,966.85,147.88,946.51,68.475
2394.79,153.935,968.96,148.0,947.81,68.5
2394.74,153.91,969.2,147.94,947.831,68.465
2394.3999,153.94,968.725,147.85,947.03,68.47
2394.6201,153.87,969.48,147.8014,947.44,68.435
2394.3899,153.84,969.57,147.615,947.83,68.505
2394.8401,153.82,969.57,147.7,948.39,68.49
2394.6299,153.94,969.47,147.8375,949.5,68.525
2394.53,153.86,969.3402,147.64,948.8,68.505
2394.6599,153.87,969.85,147.73,949.68,68.5099
2394.96,153.8805,970.5,147.81,949.9,68.53
2395.0,153.98,970.3,147.91,949.5,68.505
2394.0,153.86,969.98,147.94,949.215,68.5
2395.3,153.84,970.315,147.78,948.915,68.475
2395.27,153.91,970.2672,147.90200000000002,949.14,68.54
2395.3501,153.9,970.5437,147.89,949.27,68.5202
2395.4199,153.87,971.12,147.94,949.09,68.5
2395.1299,154.0499,971.2995,147.9593,949.38,68.495
2394.8301,154.13,972.305,148.0,949.15,68.47
2394.4299,154.01,972.6,147.9484,949.585,68.44
2395.3799,154.0773,971.99,147.83,948.57,68.4066
2396.1499,154.23,971.825,147.9799,949.49,68.44
2395.52,154.29,971.665,148.0,949.81,68.46
2395.0801,154.17,971.19,147.85,949.0,68.44
2395.1699,154.1699,971.25,147.86,949.435,68.465
2395.54,154.15,971.3491,147.875,949.498,68.485
2395.46,154.11,972.57,147.92,950.09,68.52
2395.8201,154.13,972.1192,147.87,950.53,68.545
2395.6599,154.106,972.6,147.9,950.5994,68.58
2395.6599,154.0399,972.2543,147.8069,950.372,68.55
2395.95,154.08,971.88,147.8635,950.56,68.57
2395.6599,154.06,972.025,147.93,951.25,68.535
2396.1799,154.06,971.45,147.8,950.76,68.515
2396.76,154.12,971.8102,147.917,950.7701,68.55
2396.52,154.1151,972.13,147.89,951.46,68.59
2396.79,154.08,971.7847,147.86,951.1601,68.565
2397.1499,154.1,971.6382,147.87,950.7701,68.57
2396.8899,154.15,971.8438,147.9,951.14,68.59
2396.8501,154.13,971.895,147.86,950.41,68.55
2397.25,154.07,971.549,147.8068,950.77,68.58
2397.3101,154.105,971.5,147.85,950.92,68.58
2397.1101,154.085,971.53,147.84,951.19,68.57600000000001
2397.1101,154.0499,970.574,147.82,950.0188,68.555
2397.3,154.02,970.698,147.8067,950.09,68.56
2397.28,153.9799,971.03,147.72,950.336,68.59
2396.55,154.005,970.955,147.69,950.63,68.57
2397.0601,154.02,970.7719,147.695,950.02,68.516
2396.9099,154.01,971.02,147.74,949.93,68.52
2396.0901,153.985,971.22,147.71,949.97,68.5
2396.3,153.93,970.72,147.635,949.62,68.48
2396.0,153.95,970.375,147.56,948.68,68.49
2396.4099,153.88,970.3789,147.53,948.855,68.515
2396.7,153.95,970.6047,147.64,949.26,68.54
2396.0801,153.96,970.735,147.655,949.34,68.56
2396.27,153.88,970.1784,147.56,949.15,68.51
2396.05,153.9061,970.52,147.58,949.25,68.52
2395.95,153.8951,970.48,147.54,949.07,68.51
2396.27,153.9,970.3,147.53,948.79,68.5174
2396.6599,153.96,970.9478,147.57,948.8,68.535
2396.73,153.99,971.25,147.605,949.04,68.57
2396.51,153.97,970.9,147.55,949.01,68.555
2396.8401,153.935,971.008,147.51,948.71,68.535
2397.1499,154.02,971.69,147.58,948.73,68.56
2397.1399,154.05,971.73,147.585,948.6476,68.575
2397.25,154.07,971.78,147.6,948.57,68.565
2397.23,154.1,971.59,147.68,948.47,68.555
2397.3999,154.065,971.295,147.65,948.26,68.56
2397.45,154.0565,971.39,147.68,948.415,68.565
2397.3999,154.06,971.77,147.75,948.61,68.56
2397.3899,154.04,971.71,147.7127,947.62,68.54
2396.9399,153.97,971.8219,147.73,948.02,68.5353
2397.24,153.9787,971.805,147.7242,947.875,68.53
2397.1001,154.0,971.85,147.72,947.98,68.53
2397.21,153.99,971.96,147.72,948.4,68.53
2397.5801,154.0,971.9645,147.72,948.555,68.535
2397.72,154.03,972.46,147.77,949.0672,68.56
2397.8899,154.0,972.3354,147.77,948.71,68.52
2397.6001,154.02,972.6068,147.79,949.2280000000001,68.54
2397.3899,153.98,972.5903,147.72,948.71,68.5092
2397.4299,153.94,972.53,147.655,948.04,68.4892
2397.6499,153.98,972.1867,147.6299,948.135,68.4718
2397.77,153.97,972.25,147.58,948.165,68.48
2397.53,153.9847,971.88,147.595,948.26,68.495
2397.3201,154.0001,972.3502,147.6,947.94,68.46
2397.4099,154.0208,972.05,147.67,948.0,68.47
2397.3701,154.02,972.175,147.7,948.0,68.48
2397.74,154.0199,972.34,147.7901,948.11,68.48
2398.0901,154.0401,972.65,147.9,948.555,68.515
2397.74,154.05,972.7208,147.87,948.44,68.53
2397.3701,154.02,972.74,147.85,948.0336,68.52
2397.4299,153.9516,972.336,147.768,947.5,68.51
2397.98,153.96,972.33,147.74,947.54,68.49
2397.8501,154.03,972.49,147.73,947.62,68.48
2398.1299,153.9802,972.25,147.68,947.41,68.49
2398.1299,154.006,972.33,147.78,948.13,68.5
2397.97,153.97,972.41,147.789,947.71,68.505
2398.05,153.975,972.42,147.84,947.97,68.505
2398.3,153.9833,972.5,147.87,948.3,68.485
2398.1299,153.99,972.7,147.85,948.07,68.5
2398.28,153.96,972.6501,147.86,948.0,68.49
2399.03,153.99,972.61,147.864,948.0,68.505
2398.8701,154.13,972.99,147.94,948.34,68.555
2398.73,154.09,973.107,147.9,948.07,68.53
2398.99,153.9662,972.9023,147.83,947.68,68.525
2398.9299,153.975,973.055,147.9056,948.0,68.525
2398.3999,153.95,972.8557,147.84,947.82,68.5001
2398.4299,153.9299,972.99,147.8432,947.42,68.5
2398.4199,153.95,972.73,147.89,947.74,68.5
2399.3501,153.9253,972.6562,147.87,947.85,68.48
2398.53,153.99,972.68,147.905,948.06,68.5099
2398.6899,153.94,972.53,147.84,947.6963,68.49
2398.8301,153.98,972.88,147.88,947.62,68.5
2399.1001,153.97,972.7061,147.9,947.95,68.4999
2399.23,153.97,972.56,147.87,947.9,68.49
2399.3,154.01,972.67,147.91,947.88,68.5
2399.3999,153.9899,972.9,147.87,947.84,68.5
2399.21,154.01,973.22,147.86,947.83,68.505
2399.6699,153.97,973.09,147.84,948.15,68.5
2399.78,153.99,973.55,147.84,948.1375,68.525
2399.4099,153.99,973.6444,147.86,948.25,68.525
2399.4199,153.96,973.4234,147.7999,948.0,68.545
2399.71,153.94,972.91,147.81,948.2499,68.545
2399.8701,153.94,972.95,147.83,948.2037,68.58
2399.3701,153.93,972.7933,147.84,947.93,68.56
2399.5901,153.86,972.7634,147.7699,947.92,68.55
2399.6599,153.92,972.81,147.7792,947.82,68.58
2399.48,153.92,973.02,147.7735,947.41,68.6
2399.46,153.91,973.0233,147.735,947.325,68.605
2399.6699,153.88,972.65,147.76,947.5,68.61
2399.8401,153.93,972.79,147.77,948.0,68.605
2399.72,153.92,972.82,147.79,947.8439,68.6053
2399.5701,153.94,972.77,147.85,947.76,68.65
2399.3401,153.925,972.76,147.83,947.67,68.6499
2399.76,153.9,972.37,147.7238,947.4314,68.6
2399.9099,153.93,972.19,147.72,947.2475,68.6252
2400.3301,153.91,972.2483,147.7199,946.977,68.61
2400.21,153.9118,972.1627,147.71,947.1136,68.61
2400.3301,153.92,971.67,147.6501,947.225,68.62
2400.4299,153.84,971.58,147.635,947.39,68.6101
2400.48,153.8137,971.4501,147.66,947.211,68.6232
2400.4399,153.785,971.44,147.63,947.26,68.61
2400.8201,153.71,971.0237,147.6063,947.43,68.62
2400.49,153.82,971.5196,147.67,947.53,68.66
2400.6599,153.88,971.41,147.71,947.67,68.6253
2400.6899,153.871,971.53,147.7084,947.37,68.605
2400.4299,153.8883,971.43,147.7001,947.28,68.615
2400.48,153.8542,971.24,147.64,946.96,68.6099
2400.51,153.84,971.45,147.59,946.52,68.605
2400.6699,153.8257,971.0675,147.63,946.3035,68.615
2400.5,153.89,971.15,147.65,946.5,68.615
2400.29,153.87,970.53,147.6,946.3,68.62
2400.28,153.845,970.83,147.57,946.28,68.61
2400.5901,153.84,970.63,147.545,946.0,68.605
2400.6399,153.855,970.81,147.5699,945.8311,68.6078
2400.6101,153.84,970.84,147.55,945.88,68.6
2400.23,153.8001,970.64,147.51,945.92,68.605
2400.01,153.74,970.5973,147.54,945.96,68.6
2399.47,153.69,970.6253,147.516,945.68,68.55
2398.6399,153.58,970.1,147.444,945.6,68.525
2398.6899,153.54399999999998,969.11,147.33,945.1010000000001,68.5
2398.3899,153.583,969.04,147.355,945.01,68.5
2397.9399,153.59,969.0152,147.39,945.035,68.495
2397.77,153.56,968.7,147.26,944.71,68.495
2397.79,153.5541,968.53,147.295,944.54,68.48
2397.8999,153.6302,968.4824,147.315,944.9758,68.505
2397.75,153.705,967.86,147.3119,944.04,68.54
2397.8701,153.685,968.3,147.35,944.06,68.462
2398.05,153.6514,968.48,147.452,943.98,68.4853
2398.3999,153.5801,968.7327,147.47,943.94,68.48
2398.3701,153.63,969.4341,147.52,944.335,68.4985
2398.23,153.6,969.53,147.51,944.335,68.505
2398.4399,153.5899,969.77,147.51,944.32,68.505
2398.6101,153.61,969.8,147.47,944.32,68.505
2398.6399,153.6,969.87,147.48,944.15,68.52
2398.7,153.61,969.92,147.49,943.95,68.51
2398.02,153.62,969.66,147.49,943.85,68.51
2398.0601,153.595,969.385,147.45,943.2,68.4853
2397.4099,153.635,969.3797,147.48,943.4,68.5
2397.3401,153.54,969.1897,147.44,943.045,68.48
2397.21,153.52,968.85,147.4,942.8076,68.4548
2397.5601,153.465,968.8,147.37,942.88,68.465
2397.52,153.42,968.795,147.3558,943.28,68.465
2397.25,153.43,968.89,147.31,943.1,68.46
2397.0601,153.39,968.99,147.32,942.84,68.421
2397.4099,153.39,968.9,147.325,942.935,68.44
2397.0601,153.411,969.1193,147.37,943.31,68.46
2396.96,153.41,969.13,147.38,943.2483,68.45
2397.0901,153.47,968.49,147.35,942.925,68.44
2397.1201,153.49,968.15,147.33,942.845,68.41
2397.0801,153.5,968.45,147.334,942.89,68.43
2397.28,153.52,968.3389999999999,147.35,942.7,68.425
2397.04,153.56,968.195,147.37,942.805,68.435
2397.26,153.54,968.46,147.41,942.71,68.435
2397.5901,153.56,968.4429,147.44,942.575,68.46
2397.3101,153.58,968.81,147.5145,943.02,68.47
2397.6201,153.53,968.51,147.51,943.04,68.47
2397.9199,153.58,968.8368,147.53,943.32,68.495
2397.8201,153.57,968.47,147.55,943.8380000000001,68.495
2397.9399,153.65,968.31,147.54,943.96,68.5
2398.0901,153.62,968.5,147.5299,943.85,68.505
2397.96,153.69,968.1,147.53,944.07,68.505
2398.1599,153.67,968.11,147.5611,944.02,68.5
2398.0701,153.68,968.24,147.61,943.9468,68.52
2398.04,153.74,968.3733,147.6,943.815,68.52
2398.4299,153.69,968.385,147.61,943.95,68.495
2398.72,153.7,968.525,147.625,944.22,68.51
2398.8101,153.73,968.95,147.62,944.31,68.5347
2398.78,153.75,968.63,147.57399999999998,944.03,68.51
2398.78,153.72,968.345,147.55,944.08,68.52
2398.8701,153.73,968.5,147.58,943.75,68.52
2398.8201,153.68,968.55,147.61,944.16,68.525
2398.73,153.65,968.53,147.57,944.16,68.52
2398.8701,153.62,968.51,147.55,943.9208,68.525
2398.9099,153.64,968.6,147.61,944.05,68.525
2398.99,153.67,968.7405,147.665,943.89,68.52
2399.1699,153.65,968.71,147.655,944.0,68.53
2399.1399,153.64,969.02,147.67,944.14,68.55
2398.97,153.67,968.9175,147.655,944.03,68.56
2398.8201,153.62,968.95,147.64,944.03,68.57
2398.79,153.5872,968.77,147.635,944.27,68.555
2398.8301,153.58,968.7,147.59,944.455,68.585
2399.04,153.586,968.72,147.5844,944.32,68.575
2399.02,153.615,969.31,147.59,944.4675,68.59
2398.8,153.61,969.4042,147.59,944.4675,68.58
2398.8601,153.59,969.35,147.6,944.65,68.575
2399.1399,153.59,969.2,147.5765,944.5336,68.5799
2399.1001,153.5956,969.21,147.59,944.67,68.575
2399.0,153.5734,969.19,147.6,944.68,68.56
2398.98,153.54,969.07,147.56,944.7,68.559
2399.05,153.515,969.39,147.58,944.7,68.5582
2398.95,153.52700000000002,969.52,147.61,945.23,68.565
2398.8701,153.481,969.35,147.64,945.47,68.58
2398.5801,153.47,969.01,147.6123,945.18,68.565
2398.3899,153.4382,968.53,147.575,944.59,68.555
2398.2,153.43,968.35,147.565,944.5,68.56
2398.3799,153.431,968.025,147.58,944.3,68.555
2398.3501,153.46,968.385,147.63,944.47,68.54
2397.98,153.425,968.13,147.64,944.4,68.5456
2398.23,153.415,967.75,147.65,944.2,68.525
2398.1299,153.415,967.75,147.6447,944.46,68.52
2398.0801,153.41,968.31,147.69,944.42,68.525
2398.0601,153.4,968.4424,147.655,944.49,68.52
2398.3701,153.4095,968.49,147.655,944.44,68.52600000000001
2398.52,153.4199,968.7904,147.7008,944.31,68.53
2398.5701,153.47,969.57,147.79,944.69,68.555
2398.3,153.48,969.2092,147.8,944.69,68.57
2398.3601,153.5,969.0,147.78,944.69,68.57
2398.24,153.5193,969.06,147.78,945.12,68.5699
2397.5801,153.529,968.79,147.75,944.89,68.56
2398.0,153.425,968.7752,147.736,944.89,68.53
2398.3301,153.53,969.0,147.78,945.22,68.551
2398.46,153.52,969.08,147.79,945.22,68.565
2398.76,153.511,969.11,147.83,945.6617,68.5553
2398.53,153.61,969.325,147.84,945.92,68.56
2398.4299,153.54,969.165,147.8,945.99,68.55
2398.6599,153.55,969.48,147.78,945.94,68.55
2398.73,153.59,969.505,147.8,946.35,68.54
2398.8899,153.61,969.485,147.81,946.7,68.545
2398.53,153.65,969.952,147.8227,946.4,68.55
2398.53,153.6498,969.74,147.79,946.5,68.535
2398.49,153.69,969.69,147.83,946.65,68.545
2398.6699,153.65,969.45,147.81,946.82,68.54
2398.55,153.635,969.56,147.8375,946.82,68.545
2398.4099,153.615,969.6891,147.82,946.8,68.5499
2398.25,153.5753,969.63,147.8153,946.78,68.535
2397.98,153.5652,969.64,147.83,946.86,68.535
2397.6101,153.56,969.36,147.78,946.75,68.52
2397.6499,153.54,969.055,147.82,946.6199,68.5253
2397.6101,153.52,969.3237,147.7938,946.8,68.53
2397.79,153.5144,969.205,147.8036,946.8,68.535
